v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75
1.67466414137522,-0.10511373430653,1.12307110764169,0.159779568806783,-2.65340017734892,0.731479837765864,0.248630023267718,-2.4112339211915,0.975680032916094,9.01119358624732,0.84695507698722,0.311177249830166,1.72761128947455,-7.09770446245186,0.958890829820557,11.3694075238361,-9.63590596866081,0.675952279702022,0.576769232315735,-2.31660851789595,0.897269216980864,1.07909982053685,0.000849615716240592,0.874327411044391,1.53120983594426,-3.25614720933192,1.2252593567259,7.16678073672574,-1.50029208945517,0.706863550912403,1.03479343372758,-8.37078511610793,0.809185861176558,4.24225305781534,0.138636088369236,0.463651802348013,0.845992034666838,1.80435504139251,0.689392869694347,2.35041376246518,-0.76815531908396,0.41792022646854,0.635423978331686,3.52400549561336,1.24824478911016,1.74804216628523,-4.05008414844982,0.248106117977444,1.53258368485644,-20.6236729952104,0.654601537476624,6.33951843881306,-0.872958916113917,0.646542802637991,0.652072675610444,0.116638867251235,1.02013580323133,1.94405811993996,0.0960974285872934,0.64399675420494,0.340757387167581,2.27831903252953,0.944172284184206,5.07799685738454,0.239657363178081,0.635268667824319,0.766523013472879,1.10839972050559,1.07544568227915,6.56500463333524,0.839695510042434,0.496592317686982,0.728681429028312,-1.18691303194668,0.871299867969926
1.81598329878845,0.793211892692028,0.437694088361255,1.37438726429679,-0.0559558981329991,0.678019415484842,0.245999007490114,2.63214186550081,1.09465336136408,1.09959599959203,-2.84979216451702,0.460047120280368,0.969116383698388,1.64558383634615,0.899554159230897,5.01221378537529,0.539524140914556,0.540898274008138,1.20535612893576,-0.0830005411178143,1.07342177045945,2.7506142567808,3.38565648850865,0.588491161264556,0.201809480167048,-6.90157307673942,0.933403869008498,2.63599435071475,0.814854817343165,0.842993083485501,3.0648411205961,-22.0876084073408,0.954303205746836,5.54881624885463,5.76679519269227,0.475933817756473,0.911679432076873,-0.0165822468493706,0.493046686349679,0.953787604317713,-0.292960006421958,0.877995071601988,0.458843075412959,-0.185183488040542,0.89620571746252,1.30695107772425,8.67594828449474,0.565920753768473,0.15021353566129,1.30265413288618,0.960858474222991,9.6850551385496,-0.431033819135607,0.541166395978324,1.12081999366787,0.837153830590124,0.71018544947056,8.90048831442019,0.0589899314381358,0.250448916387934,0.961111271323707,-1.36646757351781,0.953578006223054,5.39642952137489,-5.28664134275007,0.967243598394412,0.973245739519863,4.10988723241287,1.03414984501842,9.85163267384687,7.4151277785959,0.583847193219026,1.33875796575848,2.58296618821438,1.16246192705066
0.777174240758348,-1.03017434957993,0.439460527142646,1.37172639127542,1.60536615105062,0.695225024632464,0.969701565712737,2.47388203337225,0.910367602662094,4.99758422066073,2.09834961031949,0.601349645756801,0.240091934099609,10.2395312512297,0.933448746724172,8.61119800693091,-4.82501210423354,0.39458525589899,1.37214523225627,1.55687426747544,1.02202134272822,1.00990166076478,0.142590015968698,0.746743404827743,0.322322507953641,-0.584658453705639,0.860693813921079,6.88918060231702,-0.243550735195901,0.626776870789959,1.19308779983478,2.66873652052382,0.901973998571785,10.0608310125599,-1.4741987972881,0.452980605311212,1.22317711117006,1.03548397984247,1.15595265821249,0.115431921631948,0.263534696829269,0.754967247641511,0.196962035491457,-1.13779265356863,0.782990809300469,4.08126590994053,-1.00152281310546,0.563965559145078,3.63811254530142,-1.5602025471516,0.846159647339893,6.21775431835449,0.32762983604709,0.439591614639299,1.13444281221081,0.123253099091236,0.461223829107808,0.0447420448330813,-1.03576383341508,0.662607121249701,1.50101185155762,5.22344244874092,0.888580353784321,3.28949907366631,0.495916191243963,0.517114238752322,5.82045335781756,-2.09458497750781,1.04736883990887,9.56036699198989,-1.74857241810862,0.778760857059115,1.44541226070384,-4.38570120519866,0.858214653480432
1.03092513080026,1.57653877138071,0.906159830516249,1.02879175988269,-0.723861671449942,0.626546167919909,0.321099346762992,-4.72461533335201,1.03908993159966,6.12951236340262,-1.63776597479579,0.281626368117433,1.96593463109188,-3.09121586812974,0.916060558154009,12.4806421470401,-0.0940245066352033,0.663544924935711,0.9827088744993,-0.436994243347345,1.38623812422933,3.05443393197029,-0.259627476075193,0.561821907056921,0.369479084758222,-0.771595594453169,1.00219401276343,0.948110322806094,-0.604015885386429,0.659866507790135,1.00502605503239,4.00986755786573,0.670935758474104,3.02209469574946,-1.53744414088494,0.561312262520387,0.468207926453265,1.89876515809894,1.04919601634196,1.14679817768907,0.656866037512579,0.586051996089369,0.712863076709988,10.4003889006442,0.796206034340829,4.12114514386403,2.56300122714441,0.619505197311206,5.87407204532757,10.1617727732691,1.04757224685043,7.61526096432325,-2.3979297083373,0.451561200330524,1.12037885165409,-0.402287046539801,1.41934629045605,3.61923967023156,-0.00398922232688017,0.64665777824438,2.18526319379013,1.31582316291062,0.975279010020628,6.32012341876097,-1.14327185722275,0.627821256728767,0.499243494004513,-7.33023441069656,0.768444413768855,2.38329419451986,1.49581259570533,0.833851243291456,1.64944136909512,-0.528993134972454,0.695496138439958
0.872935471229539,-0.723648453321838,1.16391475070686,3.08536430988918,0.129385818159588,0.896113415159547,1.2154467080309,0.969162408446257,0.972609073418482,7.53508803699509,-5.73003517742568,0.320004782245082,1.61926597576267,-0.577005156423963,0.960972330961204,9.72991933971309,1.10630804613014,0.563322728462106,2.70091146785759,-0.280499539091714,0.838548960743326,2.01229837022845,-0.989132700508456,0.837139142485208,0.944998655913742,-1.13089787104324,1.13416705284536,2.1321154990779,1.90501771524742,0.24192191377135,3.34097257783954,-5.91283583791722,1.15504778453648,16.6409282240974,3.37836344143663,0.437136885316952,1.18269994695381,4.09879748108153,1.06261369626541,0.929143834188336,0.628492915763421,0.575831864124476,2.71445043491625,-3.07074739605762,0.982090029677848,6.87531402009012,-0.544270884392372,0.584898361232601,1.63764379064794,7.6907117523401,0.952552170810808,11.9385754888789,2.48134438650423,0.541963306303995,0.708665195614495,-2.10724553045385,1.28162107357529,0.0923074957427381,1.36422066450901,0.796782557198851,3.83697831123403,-0.412367156935948,0.944402002108658,6.28672110697245,-1.51950976673728,0.589965802959168,1.97203066082314,0.225699882605214,0.943955201714734,8.83360459974042,11.8046976638866,0.518265699821866,1.61504007570114,0.328251822428748,1.02523303145314
0.933576149455144,3.57569648562777,1.29044858372721,2.04140812850541,-0.401215021385082,0.569393854472243,5.37217026302065,4.854911712218,0.990292525087572,4.20357401439243,2.38433379936725,0.647266162760823,0.492177679871246,5.15492836000538,1.07062633005859,9.02520049203058,4.25545130834667,0.41616100193023,1.4997718021612,1.69646789159962,0.89734546917096,2.6124509689682,-0.655300702752766,0.587185551386316,0.561479897602364,-1.33354907256512,0.88387695936215,3.20576536269154,-3.62382579977143,0.746158369330043,2.56135453445236,-2.91517345060206,1.08643726417995,4.50983046945795,-2.96401809889858,0.812535914592594,1.28219789952822,-0.565854831881538,0.838755621596409,0.166330023819092,0.713731780731123,0.796331097175656,0.575639319895573,1.86629848130596,1.06235167136555,10.4244629922834,0.863205103116921,0.291762438470841,1.50411852581149,2.30664608504098,1.00680943879488,5.80224509163828,-0.486111410955964,0.643099079265011,1.93481975527961,-0.60658858482798,0.934052504731146,5.31359861750275,0.0870204525153048,0.674467338504202,0.569800940990946,0.210203134988461,0.688148111902871,0.946907345202541,-2.26000054756996,0.854602477828465,0.893578948807876,-0.31176983992815,0.809872928485104,3.67755241809658,5.45809928765823,0.540557768264069,0.775677559025891,-2.89425589823642,0.851994244095058
2.06598082930697,-2.71490504817276,0.993522039560334,0.181711954376758,5.00332530339057,0.735507986720726,1.01861165349223,5.32798137138398,1.10013896975217,2.57438711340647,1.53670577476832,0.688824469606984,0.297530854883848,5.52385489102229,0.927165518945118,4.94396901038975,-7.94735478786347,0.201787420452344,0.800901645171052,-2.23887017804548,1.18136963127003,0.327945835225612,-0.983779709911759,0.847120857387262,4.23282034122859,-4.08745904562137,1.16194559054224,1.21366823386405,-0.800067206051957,0.57856621853967,1.92956721427705,-0.331559806923887,1.1030915101217,8.31338032471354,0.378408691503716,0.558006214322883,1.33279038792612,-2.8133083294824,1.3168425052058,1.00021317094487,-0.49924431158255,0.396974602284352,0.37688365644687,-0.987238244734746,0.968987679238539,2.59133387674822,-1.89101478582163,0.621104637975217,0.583443569358569,-11.1521955748144,0.983192299158999,3.94171590408377,2.54696222513247,0.74363072324162,0.459655850855832,1.44356521130318,0.879110023194522,1.60287851933682,1.55641262575164,0.832926676491624,0.225703868217749,1.24038368051173,0.950390429946311,10.7200480761848,-1.61316321542613,0.394678553094347,0.264471280628123,3.48026266671146,0.935004870408879,20.801937758433,-0.33008095986483,0.515024106574555,0.781989408498473,-3.24982867308316,1.11829332487915
0.659129420577813,-3.47941384492519,0.784942004376048,0.185540593323444,-0.508990957608007,0.885343464086002,1.47565332282464,-4.10266583597699,1.03937753319252,2.43122568110586,0.149713433601755,0.898372291082235,0.482544182078521,3.68156829480418,0.961800610491683,9.08146108697605,-5.53002713709393,0.456407616273569,0.918437862496232,-2.41410414525901,1.02757665639388,5.84649728033156,0.944078324919144,0.889438613692354,0.919517708883831,2.22919633455531,1.00823562095171,3.86461280446416,7.21448933996059,0.882706861629504,1.58767371802803,4.00933380109857,1.12455730901659,1.33240445422566,2.87052071606524,0.443446970468367,1.14873585455484,-0.364629257922947,0.963820328236207,2.58072672347316,0.5231097588347,0.904482259530562,1.10602635865653,0.41371330837296,0.863638014950351,2.59092661398931,1.96101772464282,0.814394296589234,1.41092980037607,0.116785218372024,0.794348730285044,10.9381380840936,2.09649455269069,0.463812023925492,0.907624900703833,-1.77957008921931,0.825316951315324,1.57275629329636,-0.0149942745683149,0.697025518602424,0.665340812124766,0.394430737025682,0.885323050718286,5.94127229155104,0.168409967958846,0.722471267918103,3.66643086459843,-0.379048505476081,0.881828880706244,8.48314499682011,2.7352635661049,0.403507864860574,0.646394525909961,-4.2576858768395,0.965590168927315
2.26490288877834,1.33390212454878,0.910898368714672,0.556199062506586,0.0536434698871591,0.557106798997097,0.587159732550633,-1.73530298364132,0.957066205196311,3.80753159159642,-2.95941210624564,0.655970838435178,1.32515740637051,3.55893137611806,0.983649100702944,1.74202383614008,1.00694133860889,0.642954079305973,2.17968277999822,1.26292534542013,1.02066436687785,1.1471466965242,1.43235012107101,0.898437206056051,1.10893163972906,6.85737977868963,1.09185409428482,1.96840293543931,1.53748981352532,0.750367428859929,1.1701872246263,5.94592082225504,0.973056065612451,7.98138807195763,-3.98708151453491,0.582666214907189,2.81468450236051,-0.695460171997078,0.821307396103862,1.04979348557792,-3.09731425712616,0.863291395965917,0.940839950799876,-3.60845464254466,1.10300869833215,10.9228493188639,-1.22452404780064,0.640086962577064,0.490047396600689,0.823172003469231,0.638263174433564,5.57893810948739,0.140914166465864,0.896233219529833,0.888690242943109,0.306792629719605,0.536217596931335,2.13493371093555,-1.23920471944686,0.926870887049442,0.906673360628752,-4.06992506281809,1.08483875261686,4.27204351595798,-5.31261285050935,0.660984617782817,0.401700016487941,-9.14563146530979,0.926001133984007,4.81859919022767,-6.45372804525315,0.601026874561297,0.358671587501748,-0.159416365327513,1.07698284086316
0.450246711416077,-1.08958018512354,0.87925604244332,3.3906029833761,0.887897935539693,0.751659683339819,0.507290575408914,3.63092979472144,1.0289935834956,4.42603226860968,-2.00276791315989,0.482755342544052,1.73972562031992,-2.35188133929423,1.10733367249239,5.77265894277482,4.19660649768643,0.798832813422895,0.615484104285683,-4.61743144774727,1.24758946685605,4.0468181840381,1.4009291175251,0.940202545089222,0.94276112356596,-7.39153829000566,0.913317829501286,2.87630465771169,0.0461489196741896,0.757979062026907,1.13818785776077,-0.132027121328631,0.917945386960291,7.9883862291513,-3.2758563004644,0.631482181405954,0.709716573149082,-0.642983284091414,0.430246483496825,0.224992517740088,-0.387531840073533,0.353208288454749,0.459943407513692,-3.19623958347712,0.73923762096481,2.54809048870587,1.12104797492408,0.438773522919322,0.541916645247635,-4.83738849007251,0.980555453985629,12.3064291823865,2.9633218158701,0.446887622813844,1.46207052642186,2.86085697541113,0.972014313868995,1.40044558182345,2.24588710383689,0.943278657810321,2.39867254620089,-2.64945799586222,1.29343256880339,3.83640953265193,2.72169457805553,0.661117110719753,1.09068115884894,-2.31133485474614,1.05163387163942,11.1502028949931,-1.50015525081365,0.447254861241282,1.04109133035236,-2.94708364341644,0.75518284196321
